test,avg time
uf50-218,0.00055
uf75-325,0.0041
uf100-430,0.026750000000000003
uf125-538,0.29715
uf150-645,0.28559999999999997
uuf50-218,0.00075
uuf75-325,0.0083
uuf100-430,0.05175
uuf125-538,0.5007499999999999
uuf150-645,2.23105
