test,avg time
uf50-218,0.00055
uf75-325,0.00445
uf100-430,0.021800000000000003
uf125-538,0.13130000000000003
uf150-645,1.2205499999999998
uuf50-218,0.00075
uuf75-325,0.007950000000000002
uuf100-430,0.04534999999999999
uuf125-538,0.47090000000000004
uuf150-645,2.0426
