test,avg time
uf50-218,0.00055
uf75-325,0.004999999999999999
uf100-430,0.028999999999999998
uf125-538,0.17375
uf150-645,0.31429999999999997
uuf50-218,0.0007
uuf75-325,0.007550000000000001
uuf100-430,0.04835
uuf125-538,0.45214999999999994
uuf150-645,2.02055
