test,avg time
uf50-218,0.0037500000000000007
uf75-325,0.03670000000000001
uf100-430,0.29435
uf125-538,4.123849999999999
uuf50-218,0.00945
uuf75-325,0.06925
uuf100-430,0.55075
uuf125-538,5.0588999999999995
