test,avg time
uf50-218,0.0005
uf75-325,0.005200000000000001
uf100-430,0.021050000000000006
uf125-538,0.1336
uf150-645,1.2647
uuf50-218,0.0007
uuf75-325,0.0075000000000000015
uuf100-430,0.0465
uuf125-538,0.43545
uuf150-645,1.9232000000000002
